bank_id,period,total_assets,total_loans,non_performing_loans,loan_loss_provisions,loan_loss_reserves,high_quality_liquid_assets,net_cash_outflows_30d,total_deposits,number_of_employees,total_equity,tier1_capital,tier2_capital,risk_weighted_assets,operating_expenses,operating_income,net_income,bank_type,stability,region,loan_growth_rate,asset_growth_rate,deposit_growth_rate,capital_adequacy_ratio,npl_ratio,liquidity_coverage_ratio,loan_to_deposit_ratio,return_on_assets,return_on_equity,provision_coverage_ratio,sector_loans_energy,sector_loans_real_estate,sector_loans_construction,sector_loans_services,sector_loans_agriculture,top1_borrower_loans,top10_borrower_loans,obs_exposure_total,external_credit_rating,nsfr,wholesale_funding_short_term,wholesale_funding_stable,loan_to_total_funding_ratio,wholesale_dependency_ratio,interest_income,interest_expense,net_interest_margin,derivatives_notional,unused_credit_lines,guarantees_issued,derivatives_to_assets_ratio,unused_lines_to_loans_ratio,guarantees_to_loans_ratio,obs_to_assets_ratio,top20_depositors,top20_depositors_ratio,top5_depositors,top5_depositors_ratio,sector_concentration_hhi,top20_borrower_loans,top20_borrower_concentration,geographic_concentration,liquidity_concentration_risk,credit_concentration_risk,obs_risk_indicator
BIDV,9/30/2021,212992.1171,123780.145,2796.324095,2348.691187,2459.260485,30500.94234,15293.79119,133364.6423,4307,13638.09155,11279.60587,2710.539688,147824.4877,3535.191028,5713.217882,2178.026854,large,high,north,0.097425437,0.109486494,0.126101013,0.094640244,0.022591055,1.994334953,0.928133146,0.010225857,0.159701733,0.839920949,31450.394,1724.540046,24132.50463,14705.89621,51766.8101,12016.37593,47748.58634,67470.94451,A,1.177648629,15983.67866,45708.1282,0.691228179,0.316276684,4185.470526,2126.113291,0.015,504768.477,52635.28379,19893.59846,2.369892764,0.425232042,0.160717201,0.316776721,36369.26892,0.272705481,13288.99046,0.09964403,0.291782007,88844.20601,0.717758135,0.963965125,0.204814955,0.554011469,0.554229412
BIDV,12/31/2021,239381.8695,139552.3024,2717.023671,1607.924082,2248.205886,33958.54065,17793.99471,145780.2327,4807,13784.83055,10618.90647,3007.326769,169346.4484,3623.428157,6125.935533,2502.507376,large,high,north,0.127420738,0.123900137,0.093095068,0.080463649,0.019469573,1.90842704,0.957278637,0.010454039,0.18154067,0.591796126,35457.8264,1944.28221,27207.48617,16579.73235,58362.97523,13547.51142,53832.74643,97018.18477,A,1.177648629,17828.24418,50982.98634,0.709239781,0.320661547,4420.400433,2281.582074,0.015,653863.5103,85167.4778,27176.58794,2.731466303,0.610290739,0.194741237,0.405286269,38173.95806,0.261859632,18676.90503,0.128116856,0.291782007,94067.90837,0.674069197,0.952997359,0.214678261,0.538711234,0.678860233
BIDV,3/31/2022,280934.0978,167101.9373,3398.395775,2105.747856,2520.996037,38168.68426,21080.70868,171302.0196,5073,13934.98507,11567.88104,2733.198421,189456.6364,4403.477393,7192.347722,2788.87033,large,high,north,0.197414407,0.173581351,0.175070286,0.075484711,0.020337261,1.810597776,0.97548142,0.009927134,0.200134433,0.619629965,42457.71217,2328.111529,32578.63591,19852.81038,69884.66736,16221.98535,64460.10613,97520.88558,A,1.177648629,21211.11823,60656.90709,0.72039451,0.32337169,4936.273406,2680.127817,0.015,702086.5913,70488.42673,33965.42831,2.499114905,0.421828902,0.203261727,0.347130827,46475.39177,0.271306736,19425.55154,0.113399431,0.291782007,125422.8196,0.750576694,0.980792994,0.233944535,0.567222611,0.577780904
BIDV,6/30/2022,344298.7893,202738.5394,4673.578038,2809.66433,4057.852919,50576.21255,25345.33661,208663.633,6875,13851.70266,10913.20852,2778.091662,247845.4497,5787.744953,9231.276663,3443.531711,large,high,north,0.213262651,0.22555002,0.218103753,0.055241281,0.023052243,1.995483955,0.97160457,0.010001579,0.248599887,0.601180575,51512.3564,2824.610765,39526.44216,24086.67334,84788.45676,19681.52894,78207.03922,134808.2469,A,1.177648629,25769.45471,73692.26851,0.718024799,0.322796294,6201.913663,3439.534365,0.015,820117.1754,131082.2282,35326.59249,2.381992621,0.646558018,0.17424705,0.391544353,52528.48307,0.251737604,25999.14889,0.124598372,0.291782007,139934.601,0.690222004,1,0.198211337,0.552957605,0.630120611
BIDV,9/30/2022,401686.1654,243741.7575,4503.44938,3330.052805,3373.537594,55780.70836,28164.35101,243770.0537,7785,13717.75359,11120.59967,2600.965983,269254.4274,5403.348063,9343.024773,3939.67671,large,high,north,0.202246786,0.166678995,0.168244079,0.050961337,0.018476315,1.980543004,0.999883923,0.009807848,0.287195471,0.739444929,61930.56494,3395.879215,47520.53806,28958.12562,101936.6496,23662.05492,94024.16156,164797.2817,A,1.177648629,30683.53124,87744.9309,0.735236019,0.326971141,6660.607902,3483.901634,0.015,1114574.912,149138.9195,43123.84545,2.774740602,0.611872668,0.176924323,0.410263773,61863.67455,0.253778812,22460.92277,0.092139795,0.291782007,186852.0886,0.766598594,0.970185345,0.202521416,0.569907651,0.687044945
BIDV,12/31/2022,460833.0992,282737.6601,4915.558763,3036.701652,3825.696695,64659.6371,31790.75059,276286.516,9222,13935.47541,10636.5232,2602.553191,315440.8664,6362.971222,10646.70974,4283.738522,large,high,north,0.1599886,0.147246629,0.133389897,0.041970074,0.017385582,2.033913509,1.023349471,0.00929564,0.30739809,0.617773441,71838.74934,3939.181177,55123.28243,33591.0956,118245.3515,27447.71397,109066.9556,160208.4269,A,1.177648629,35320.47801,101005.0922,0.749387619,0.330396454,7408.094289,3972.582871,0.015,1154970.516,119995.1732,53077.89316,2.506266408,0.424404634,0.187728416,0.347649566,69985.19998,0.253306607,28907.95146,0.104630338,0.291782007,182601.0102,0.645831935,1,0.200441579,0.539640584,0.579797415
CTG,3/31/2018,82945.74991,76319.23666,1713.337117,1181.362596,1438.509876,12119.54883,9985.596484,83342.29302,1505,7474.909453,6128.385059,1400.654818,56374.44825,1256.917119,2122.687401,865.7702824,large,medium,south,0,0,0,0.133554121,0.02244961,1.213703042,0.915732384,0.01043779,0.115823514,0.689509721,9396.929919,3427.557276,13417.90128,5825.630039,44251.21815,8491.974556,19661.20598,32664.70093,BBB,1.067606164,16103.22106,20725.31847,0.733362048,0.306468207,1429.720553,788.4781245,0.015,142975.7457,32470.11954,11601.06735,1.723726,0.425451314,0.15200712,0.393808013,32724.59919,0.392652974,14984.53698,0.179795113,0.3901021,38289.20118,0.501697906,1,0.366946195,0.545560422,0.454303862
CTG,6/30/2018,86957.65322,81214.78933,1648.03486,1071.522876,1242.340889,12371.82316,10160.93236,86674.50932,1679,7326.868539,5631.238908,1449.961601,61068.89972,1211.287739,2120.585924,909.2981856,large,medium,south,0.064145724,0.048367798,0.039982297,0.115954283,0.0202923,1.217587395,0.937008931,0.010456793,0.124104613,0.650182166,9999.702789,3647.420418,14278.60227,6199.319295,47089.74456,9036.698411,20922.38827,48022.87978,BBB,1.067606164,16998.75061,21877.8913,0.748162075,0.309647833,1483.694203,788.1695121,0.015,158441.6208,56524.83339,14797.97756,1.822054931,0.695991874,0.182207917,0.552255932,35280.83057,0.407049672,17927.7647,0.206840106,0.3901021,39975.12559,0.492214853,0.959390072,0.373076109,0.53459352,0.567698977
CTG,9/30/2018,87342.12961,80770.23681,1808.553821,1156.49286,1407.223371,13328.86609,10614.21105,86332.81079,1797,7103.992309,5682.308518,1303.417858,61366.35824,1244.09994,2153.708236,909.6082967,large,medium,south,-0.005473788,0.004421421,-0.003942319,0.113836417,0.02239134,1.255756648,0.935568251,0.010414313,0.128041847,0.639457254,9944.966538,3627.455213,14200.44423,6165.385536,46831.98529,8987.233441,20807.86356,39757.52967,BBB,1.067606164,16914.76113,21769.79437,0.747162723,0.309433454,1437.400376,800.4479393,0.015,160205.3265,41377.07697,13823.40608,1.83422739,0.512281239,0.171144801,0.455193042,33170.6223,0.384218028,13724.36158,0.158970401,0.3901021,39709.07632,0.491630059,1,0.35815375,0.542540068,0.504908241
CTG,12/31/2018,85453.46607,81801.31484,1471.738599,1193.718817,1078.545088,11948.14133,9916.84715,85314.42844,1717,7144.216991,5487.777399,1329.641413,58297.81076,1186.641351,2044.514838,857.8734871,large,medium,south,0.012765569,-0.02162374,-0.011796006,0.116941249,0.017991625,1.20483266,0.958821577,0.010039072,0.120079428,0.811094319,10071.91969,3673.761742,14381.72098,6244.090191,47429.82223,9101.96059,21073.48778,39583.86218,BBB,1.067606164,16985.98778,21861.46516,0.7632436,0.312877451,1489.740701,760.3579747,0.015,134328.2414,41816.23042,14949.16863,1.571946084,0.511192644,0.182749735,0.46322126,36212.38553,0.424457928,17207.3389,0.201693186,0.3901021,40838.59205,0.499241267,0.994375022,0.382921508,0.543698434,0.461670933
CTG,3/31/2019,89937.04891,82497.42588,1973.485576,1421.011354,1509.315167,12602.57536,10705.27114,87731.06783,1895,7093.00543,5881.807867,1508.560843,61431.78887,1473.221393,2441.510269,968.2888766,large,medium,south,0.008509778,0.052468121,0.028326268,0.120302027,0.023921784,1.177230843,0.940344486,0.010766296,0.136513201,0.720051553,10157.6295,3705.02464,14504.10623,6297.226013,47833.4395,9179.416255,21252.81848,44035.25719,BBB,1.067606164,17245.90277,22195.98338,0.750474292,0.310143666,1667.831308,907.5339205,0.015,135751.8938,53115.13197,13362.62064,1.509410142,0.64383987,0.161976213,0.489623105,33457.41781,0.381363394,17638.60177,0.201053084,0.3901021,40474.07146,0.490610113,1,0.369003831,0.542234084,0.493682629
CTG,6/30/2019,95991.26842,88279.53587,1597.505736,917.7839632,1236.240492,14632.63506,10928.42091,94330.59123,1779,6915.421399,5319.251866,1413.683648,65773.6144,1439.112621,2390.729783,951.6171615,large,medium,south,0.070088369,0.06731619,0.075224474,0.102365296,0.018095992,1.338952368,0.935852672,0.00991358,0.137607979,0.57451059,10869.56118,3964.703772,15520.67538,6738.588311,51186.00723,9822.786564,22742.39386,56292.85895,BBB,1.067606164,18485.38842,23791.23783,0.747360048,0.309475788,1700.709128,888.5465328,0.015,184215.6192,60398.61378,21103.46388,1.919087248,0.684174573,0.239052728,0.586437286,36147.50354,0.383200222,17104.00959,0.18131986,0.3901021,42084.52985,0.476718975,0.967714979,0.34527997,0.531609738,0.583743975
CTG,9/30/2019,100121.0878,89345.11855,1628.422661,1290.644541,1423.899786,14932.78848,11619.91061,97693.84847,1851,6673.865713,5435.998554,1404.242174,70755.04326,1518.979461,2427.369826,908.3903654,large,medium,south,0.012070552,0.043022865,0.03565394,0.096674956,0.018226207,1.285103558,0.914541908,0.009072917,0.136111574,0.792573434,11000.76277,4012.559933,15708.01849,6819.926788,51803.85057,9941.353016,23016.90709,54978.74097,BBB,1.067606164,18860.32535,24273.79266,0.732531332,0.306289433,1667.165599,901.6228801,0.015,178627.5739,62166.362,18705.2266,1.784115393,0.695800319,0.209359245,0.54912249,35373.63184,0.362086584,14028.89568,0.143600604,0.3901021,38035.39181,0.425713149,1,0.34395593,0.522764995,0.56100491
CTG,12/31/2019,105470.1815,90727.59785,2013.894883,1587.112136,1664.346281,16754.78413,11570.4868,99386.13402,2119,6797.127995,5478.198659,1452.363757,71169.59795,1426.087973,2459.383193,1033.295221,large,medium,south,0.015473473,0.053426245,0.017322335,0.097380941,0.022197159,1.448062163,0.912879837,0.009797037,0.152019385,0.788080922,11170.98278,4074.648172,15951.07609,6925.454742,52605.43606,10095.18028,23373.05859,55120.94961,BBB,1.067606164,19164.48568,24665.25594,0.73137107,0.306039686,1725.023082,913.4709379,0.015,218124.4714,56796.69705,19770.47189,2.068115067,0.626013456,0.217910232,0.52262117,38495.69442,0.38733466,13661.35805,0.137457385,0.3901021,37700.98826,0.415540466,1,0.329536445,0.51971319,0.584751998
CTG,3/31/2020,97172.51427,81815.90602,1618.794676,1080.528517,1306.316243,15297.70192,10964.79655,91348.45421,2101,6720.364214,5310.133111,1334.040625,66669.71719,1434.645249,2299.205028,864.5597792,large,medium,south,-0.098224708,-0.07867311,-0.080873251,0.099658046,0.019785819,1.395165141,0.895646311,0.008897164,0.128647757,0.667489542,10073.71626,3674.417044,14384.2863,6245.203971,47438.28245,9103.584138,21077.24673,45550.29128,BBB,1.067606164,17399.73837,22393.97432,0.719308591,0.303439493,1616.961275,853.5586325,0.015,191725.1546,41961.56808,18729.06189,1.973038941,0.512877876,0.228917124,0.468756949,34834.24264,0.381333685,18253.83198,0.199826392,0.3901021,41487.16968,0.507079512,1,0.334290551,0.547174903,0.529578881
CTG,6/30/2020,97694.99944,85740.43886,1626.750356,1052.966515,1235.937024,14752.31936,11692.54684,93745.33129,2049,6787.15818,5233.861144,1437.255455,69207.63516,1496.017815,2583.347508,1087.329693,large,medium,south,0.047967847,0.005376882,0.026238836,0.096392784,0.018972965,1.261685718,0.914610228,0.01112984,0.160203971,0.647282179,10556.93073,3850.670917,15074.26954,6544.772957,49713.79471,9540.263466,22088.27687,41416.81715,BBB,1.067606164,18098.91688,23293.8376,0.732579013,0.306299695,1751.354124,959.5611266,0.015,189740.7254,36443.99197,17134.73112,1.942174384,0.425050215,0.19984422,0.423939991,35915.69833,0.383119861,12723.27556,0.135721698,0.3901021,40789.54014,0.475732813,1,0.355884995,0.537770894,0.493604794
CTG,9/30/2020,95098.13352,84539.31361,1611.658557,1005.981784,1346.638086,13201.96604,10970.60492,92370.4698,1985,6533.879048,5395.027748,1205.012404,68874.9811,1458.381122,2518.81451,1060.433388,large,medium,south,-0.014008854,-0.02658136,-0.01466592,0.095826381,0.019064013,1.203394538,0.915220132,0.011150938,0.162297676,0.624190391,10409.04024,3796.727432,14863.0963,6453.088191,49017.36144,9406.615312,21778.84543,45391.65432,BBB,1.067606164,17841.16846,22962.10782,0.733004632,0.306391293,1845.965917,935.6070769,0.015,157925.9885,53525.5655,13415.71519,1.660663387,0.633144075,0.158692029,0.47731383,34310.24842,0.371441744,18010.83328,0.194984753,0.3901021,41785.2177,0.494269659,0.999717476,0.359984905,0.543275443,0.514451837
CTG,12/31/2020,97090.0893,85865.21703,1642.276888,1189.245534,1315.368845,14274.72305,11075.78791,92650.24972,1985,6607.658373,5117.815218,1429.487746,68529.81868,1531.631313,2644.386129,1112.754816,large,medium,south,0.015683868,0.020946318,0.003028889,0.095539476,0.019126218,1.288822355,0.926767249,0.011461055,0.168403806,0.724144353,10572.29425,3856.274804,15096.20714,6554.297574,49786.14327,9554.147424,22120.42196,46762.79207,BBB,1.067606164,18041.21862,23219.57825,0.741048973,0.308120935,1901.99931,982.5704961,0.015,168085.9145,48730.33744,17491.65953,1.731236583,0.567521275,0.203710654,0.481643311,36372.03151,0.392573486,16577.91465,0.178930059,0.3901021,39653.26618,0.461808257,1,0.356142322,0.533593527,0.506960144
CTG,3/31/2021,100799.7632,90115.92999,1984.849137,1630.797234,1723.029597,15350.65994,11524.86019,95026.42664,1996,6352.925311,5297.06881,1323.247925,68108.15549,1524.261431,2481.756028,957.4945968,large,medium,south,0.04950448,0.038208574,0.025646741,0.097202996,0.022025508,1.331960621,0.948324936,0.009498977,0.150717118,0.821622764,11095.67018,4047.177684,15843.53703,6878.76467,52250.78042,10027.12053,23215.48196,48784.9712,BBB,1.067606164,18783.50133,24174.9179,0.755997597,0.311327081,1813.58026,922.69926,0.015,199656.0165,47515.12026,18805.76281,1.980719103,0.527266603,0.208684112,0.483979026,34531.95886,0.363393217,18571.75503,0.195437792,0.3901021,38234.11759,0.424277013,1,0.338961318,0.522334154,0.536697734
CTG,6/30/2021,114207.9036,102197.1073,2442.25177,1370.82851,1888.739505,16785.14485,11928.07903,104032.5885,2237,6156.359726,5107.264986,1235.9109,80675.23883,1706.825535,2761.088702,1054.263167,large,medium,south,0.134062616,0.133017578,0.094775339,0.078626056,0.023897465,1.40719598,0.982356671,0.009231088,0.171247817,0.561296966,12583.18476,4589.752913,17967.56306,7800.949859,59255.65675,11371.38254,26327.81021,63355.80006,BBB,1.067606164,21046.90594,27087.9861,0.779413205,0.316328376,2009.072825,1027.519795,0.015,213283.3124,68666.88185,22947.7419,1.867500459,0.671906316,0.224543947,0.554740942,38780.25363,0.372770246,19768.49207,0.190022111,0.3901021,43442.84345,0.425088778,1,0.332927214,0.522577683,0.568296065
CTG,9/30/2021,130566.6194,113846.3462,2554.221177,2084.645116,1987.140715,18178.23037,13498.94855,116253.3475,2653,6174.777389,4916.218425,1166.935321,90961.94679,1941.986687,3263.099914,1321.113227,large,medium,south,0.113987951,0.143236285,0.117470489,0.066875809,0.022435689,1.346640467,0.979295209,0.010118308,0.213953175,0.816156852,14017.51621,5112.929445,20015.64876,8690.164151,66010.08766,12667.58314,29328.86336,54697.91353,BBB,1.067606164,23470.72264,30207.50938,0.777315855,0.31588144,2306.531959,1214.237659,0.015,248734.7941,49336.36661,21991.23815,1.905041236,0.433359245,0.193165955,0.41892724,38670.93913,0.332643661,21253.03855,0.182816573,0.3901021,54968.92163,0.482834306,0.953038706,0.325825826,0.530509083,0.48940737
CTG,12/31/2021,141345.8057,126926.5175,3085.50459,2375.804383,2325.189652,23308.80359,15207.0597,126697.6872,3051,6240.113592,4816.700114,1226.712512,94839.42799,2067.094977,3601.056502,1533.961525,large,medium,south,0.114893202,0.082556983,0.089841196,0.063722576,0.024309377,1.532762023,1.001806112,0.010852544,0.245822693,0.769988932,15628.03353,5700.370281,22315.31074,9688.604936,73594.198,14123.00233,32698.55038,67048.56312,BBB,1.067606164,25968.60965,33422.36333,0.792695962,0.319154176,2627.083058,1340.820231,0.015,315150.6661,69528.76367,20658.30998,2.229642858,0.547787531,0.16275803,0.47435835,39504.06995,0.311797877,16597.3333,0.130999497,0.3901021,57945.8322,0.456530545,1,0.2905511,0.532010213,0.583379237
CTG,3/31/2022,158112.7282,139764.0813,2947.948755,1778.990584,2208.333473,23832.60159,17099.16302,143342.1446,3391,6092.916621,4662.645213,1285.733996,110161.9157,2338.483159,3874.36509,1535.881931,large,medium,south,0.1011417,0.118623418,0.131371438,0.053996694,0.02109232,1.393787612,0.975038302,0.009713841,0.252076637,0.603467269,17208.67941,6276.915422,24572.3192,10668.52691,81037.6403,15551.42679,36005.73736,68493.99627,BBB,1.067606164,28856.47904,37139.13605,0.774396551,0.315259011,2600.452443,1441.527777,0.015,407170.6242,56381.68202,24930.78006,2.575191946,0.403406093,0.178377591,0.433197232,41112.20866,0.286811731,20697.43403,0.144391826,0.3901021,60497.19603,0.432852243,1,0.300234254,0.524906723,0.593540209
CTG,6/30/2022,200154.3431,175381.9407,3479.967201,2603.467752,2516.551109,30977.43099,20970.78368,183431.0589,3686,6310.368166,4808.695586,1175.281485,143133.9848,2759.119472,4725.616182,1966.49671,large,medium,south,0.254842726,0.265896461,0.279672907,0.041806822,0.019842221,1.47717088,0.95611911,0.009824902,0.311629474,0.748129968,21594.18619,7876.54166,30834.39602,13387.32339,101689.4935,19514.59479,45181.53762,99713.33154,BBB,1.067606164,36453.2218,46916.36711,0.761380076,0.31247896,3207.364546,1757.331558,0.015,523353.4468,94811.16017,32675.09889,2.614749391,0.540598193,0.18630823,0.498182203,50851.39302,0.277223461,21885.73693,0.119313147,0.3901021,81174.8592,0.462846168,1,0.28305744,0.5339049,0.647789243
CTG,9/30/2022,238739.1654,213858.2791,3704.823289,2378.797992,3198.795298,38175.96726,26047.89575,219320.7767,4309,6461.774639,5036.654638,1349.804481,173061.7233,3592.273731,6169.121662,2576.847931,large,medium,south,0.219385976,0.192775344,0.195657802,0.036902782,0.017323731,1.465606574,0.975093569,0.01079357,0.398783318,0.642081364,26331.64781,9604.544443,37599.03009,16324.31441,123998.7423,23795.82323,55093.73337,112697.5163,BBB,1.067606164,44153.53591,56826.89752,0.774434475,0.315267099,4121.996791,2295.337058,0.015,628118.9759,89155.58812,45892.21682,2.630984216,0.416890983,0.214591724,0.472052904,58662.4197,0.267473153,26161.9799,0.119286373,0.3901021,89564.97742,0.418805285,0.971567515,0.281728405,0.515006138,0.610769954
CTG,12/31/2022,257896.0788,227109.5781,4848.858855,3079.305731,3975.403969,37460.57128,27716.67126,236665.8872,5064,6247.506602,4958.733231,1347.630085,186257.9767,3809.450211,6292.26769,2482.817479,large,medium,south,0.061962993,0.080242022,0.079085578,0.033858219,0.021350305,1.351553761,0.959621096,0.009627201,0.397409341,0.635057819,27963.23552,10199.67076,39928.77853,17335.81779,131682.0755,25270.28366,58507.50599,117793.9479,BBB,1.067606164,47145.68376,60677.87969,0.763794649,0.312995255,4327.652601,2340.155187,0.015,614016.8465,98939.2373,47029.35871,2.380869261,0.435645375,0.20707783,0.456749666,59370.17227,0.250860709,28230.58178,0.119284541,0.3901021,107231.8877,0.472159248,1,0.291509796,0.536698824,0.573180123
ACB,3/31/2018,54384.7021,35308.12575,790.8611317,627.7701179,693.9840825,8225.633246,6409.841012,52711.75465,1093,5642.036274,4479.87317,1020.637435,37188.66257,748.2732463,1293.781522,545.5082756,medium,high,south,0,0,0,0.147908266,0.022398842,1.283281946,0.669834005,0.010030546,0.096686418,0.793780466,8774.204776,1357.472756,12382.95671,11122.58695,1670.90456,3687.596005,12770.72293,14217.50733,A,0.922551375,6569.141134,6902.364352,0.592277909,0.203548533,885.4832482,471.2578458,0.015,25812.27461,15368.13975,6553.529661,0.474623812,0.435257874,0.185609673,0.261424753,28233.04185,0.535611877,14814.87715,0.281054525,0.28770459,21807.25279,0.617627028,0.989386441,0.382817019,0.527017692,0.235823806
ACB,6/30/2018,56399.15271,35884.71758,607.5216031,363.4971714,524.9004771,8716.072355,6951.614551,56080.89956,1212,5567.940379,4488.435437,1063.266193,39693.29844,757.3744041,1327.19086,569.8164561,medium,high,south,0.016330287,0.037040758,0.063916387,0.139864961,0.016929814,1.253819856,0.639874144,0.01010328,0.102338821,0.598327976,8917.490057,1379.640676,12585.17394,11304.22199,1698.190911,3747.815506,12979.2725,19431.12455,A,0.922551375,6810.025711,7155.467929,0.567469622,0.199374914,886.5487156,483.0394005,0.015,32428.79966,21342.90553,8922.789746,0.574987355,0.594763091,0.248651525,0.344528661,28704.88946,0.511847878,15696.31275,0.279886965,0.28770459,24907.53077,0.694098559,1,0.376478647,0.552081863,0.308713019
ACB,9/30/2018,57983.49078,37108.8908,863.9592541,629.7248593,655.9661243,7909.468776,6574.588101,56679.73106,1133,5589.635993,4435.385338,1091.798675,40665.22757,873.144771,1518.597369,645.4525985,medium,high,south,0.034114055,0.028091522,0.010677994,0.135919171,0.023281732,1.203036396,0.654711836,0.011131662,0.1154731,0.728882591,9221.701803,1426.705814,13014.50526,11689.85484,1756.123089,3875.668689,13422.04812,19052.5754,A,0.922551375,6972.335495,7326.010964,0.579774402,0.201447362,1132.908947,552.9232997,0.015,24532.50241,23149.02571,7814.296783,0.42309461,0.623813464,0.210577482,0.328586209,29019.78045,0.511995733,14615.94832,0.257869048,0.28770459,23141.55425,0.623612125,0.960659303,0.384777042,0.523067793,0.290518428
ACB,12/31/2018,55932.51321,36477.33312,747.307607,543.0100139,544.2104213,8780.127238,6358.942454,54546.07548,1117,5542.390989,4423.293748,1144.763381,40863.06821,742.2458086,1267.202303,524.9564941,medium,high,south,-0.01701904,-0.035371751,-0.037644067,0.136261357,0.020486904,1.380752743,0.668743494,0.009385534,0.094716612,0.726621821,9064.757295,1402.424651,12793.01088,11490.90474,1726.235561,3809.708531,13193.61775,16873.28323,A,0.922551375,6791.404428,7135.902071,0.591377491,0.20339738,861.6284599,461.563,0.015,26326.08107,20974.85428,6336.940039,0.470675812,0.57501063,0.173722679,0.301672181,28073.93729,0.514682991,12171.54974,0.223142538,0.28770459,23512.18866,0.644569837,1,0.359779499,0.537223246,0.281116376
ACB,3/31/2019,58007.97286,38702.41648,640.6529472,483.382266,489.1662154,8587.77991,6555.609393,56051.53378,1181,5563.860626,4552.657336,1111.768698,41370.59988,953.3664903,1542.751714,589.3852242,medium,high,south,0.060999069,0.037106497,0.027599755,0.136919118,0.016553306,1.309989567,0.690479169,0.010160418,0.105930983,0.754515012,9617.69905,1487.971249,13573.37263,12191.83923,1831.534323,4042.097204,13998.41615,19958.11589,A,0.922551375,7108.63441,7469.223715,0.609287704,0.206399315,1032.611288,562.2527029,0.015,33448.88005,26652.4874,6199.285236,0.576625564,0.688651765,0.160178247,0.344058151,28247.10542,0.50394884,12266.91003,0.218850568,0.28770459,22462.5335,0.580390982,1,0.367000895,0.517969589,0.337105605
ACB,6/30/2019,62559.15541,43494.57785,1022.860191,771.070306,875.4366859,10083.80861,7436.01348,60560.41544,1188,5532.919752,4402.436144,1036.898581,43974.89894,1011.735535,1659.869918,648.134383,medium,high,south,0.123820728,0.07845788,0.080441718,0.123691807,0.023516959,1.356077236,0.718201444,0.010360344,0.117141475,0.753837438,10808.56954,1672.212932,15254.0375,13701.44163,2058.316235,4542.592621,15731.71022,18845.37618,A,0.922551375,7859.3175,8257.985609,0.632019593,0.210195392,1171.830735,605.3772618,0.015,38990.04263,22289.28242,7189.04105,0.623250784,0.512461174,0.165285914,0.301240898,29942.96628,0.494431322,14897.1186,0.245987721,0.28770459,25626.62173,0.589191182,0.954821204,0.357419561,0.51157389,0.287737573
ACB,9/30/2019,65545.47293,47433.19386,770.550055,495.6622731,668.7630059,9965.426008,8162.406836,65306.6424,1434,5530.579319,4515.419439,1200.190646,44416.25225,909.139685,1485.898167,576.758482,medium,high,south,0.090554184,0.047735899,0.07837177,0.128682854,0.016244954,1.220893078,0.726314998,0.008799364,0.104285365,0.643257722,11787.33074,1823.638809,16635.35442,14942.1645,2244.705383,4953.943389,17156.28241,20369.52311,A,0.922551375,8531.713707,8964.489476,0.638649131,0.21129954,965.4317119,542.0422304,0.015,44494.81425,23038.94857,8281.635139,0.678838862,0.485713626,0.174595773,0.310769336,29998.47914,0.459348055,11932.05795,0.182708183,0.28770459,30143.54397,0.635494714,1,0.363995122,0.534500709,0.289930832
ACB,12/31/2019,67741.03613,50138.65281,925.5257901,606.3720949,773.7050231,9612.470986,7907.535327,68495.057,1237,5628.861361,4651.202657,1021.527479,47875.22478,948.4003129,1550.237761,601.837448,medium,high,south,0.05703725,0.033496794,0.04882221,0.11848989,0.018459327,1.215608984,0.732003958,0.008884385,0.106919927,0.65516499,12459.64767,1927.654153,17584.1893,15794.42448,2372.737206,5236.502698,18134.82958,25624.21679,A,0.922551375,8989.762375,9445.772908,0.643291236,0.212071893,1150.753237,565.5965463,0.015,48055.63139,33120.57816,8326.43268,0.709402072,0.660579738,0.166068137,0.37826727,31085.82277,0.453840381,11566.87371,0.168871656,0.28770459,32497.17092,0.648146073,0.990690796,0.362816373,0.536434276,0.354234327
ACB,3/31/2020,61824.32183,46484.15584,970.8758871,687.4795434,844.9055483,8391.5403,7710.549819,61961.39748,1310,5587.273158,4642.343575,1143.349003,42121.35332,869.9947251,1397.622076,527.6273505,medium,high,south,-0.072887817,-0.087343133,-0.095388774,0.137357709,0.020886168,1.088319315,0.750211547,0.008534301,0.094433785,0.708102398,11551.49115,1787.151649,16302.51612,14643.20335,2199.793569,4854.825446,16813.02143,18727.28004,A,0.922551375,8252.425033,8671.033733,0.65811349,0.214533683,895.0890152,510.1563173,0.015,31990.1551,21711.76148,7839.864438,0.517436409,0.467078752,0.168656702,0.302911209,31892.87589,0.514721701,13424.49065,0.216658939,0.28770459,30936.09763,0.665519188,1,0.407000888,0.543508051,0.256654148
